DISP_DATE,ORIG_PROV_CODE,ORIG_PROV_NAME,ORIG_DIST_CODE,ORIG_DIST_NAME,DISP_PROV_CODE,DISP_PROV_NAME,DISP_DIST_CODE,DISP_DIST_NAME,DISP_IND,DISP_FAM,DISP_ADULT_MALE,DISP_ADULT_FEMALE,DISP_CHILDREN_U18
25/02/2017,7,Laghman,702,Alishang,7,Laghman,701,Mehtarlam / Bad Pash,17,2,3,5,9
25/02/2017,21,Ghor,2105,Shahrak,30,Hirat,3002,Injil,28,4,,,
25/02/2017,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,231,33,,,
26/02/2017,2,Kapisa,205,Tagab,1,Kabul,101,Kabul,154,22,30,53,71
27/02/2017,29,Badghis,2904,Qadis,29,Badghis,2901,Qala-e-Naw,154,28,,,
27/02/2017,29,Badghis,2905,Jawand,29,Badghis,2901,Qala-e-Naw,50,9,,,
28/02/2017,28,Faryab,2802,Khwajasabzposh,30,Hirat,3001,Hirat,49,7,,,
28/02/2017,14,Nuristan,1402,Mandol,8,Panjsher,806,Onaba (Anawa),28,4,,,
28/02/2017,4,Wardak,403,Nerkh,4,Wardak,401,Maydanshahr,70,10,,,
28/02/2017,20,Sar-e-Pul,2001,Sar-e-Pul,18,Balkh,1801,Mazar-e-Sharif,56,8,,,
01/03/2017,3,Parwan,307,Ghorband,1,Kabul,101,Kabul,1652,236,296,378,978
01/03/2017,21,Ghor,2105,Shahrak,30,Hirat,3001,Hirat,49,7,,,
01/03/2017,28,Faryab,2808,Garziwan,30,Hirat,3001,Hirat,28,4,,,
01/03/2017,29,Badghis,2905,Jawand,30,Hirat,3001,Hirat,28,4,,,
01/03/2017,29,Badghis,2906,Balamurghab,30,Hirat,3002,Injil,7,1,,,
01/03/2017,28,Faryab,2802,Khwajasabzposh,18,Balkh,1801,Mazar-e-Sharif,126,18,,,
01/03/2017,13,Kunar,1307,Dara-e-Pech,6,Nangarhar,602,Behsud,84,12,,,
02/03/2017,28,Faryab,2805,Almar,28,Faryab,2801,Maymana,98,14,,,
02/03/2017,28,Faryab,2806,Qaysar,28,Faryab,2801,Maymana,42,6,0,,
02/03/2017,13,Kunar,1304,Sarkani,13,Kunar,1304,Sarkani,763,109,,,
02/03/2017,28,Faryab,2802,Khwajasabzposh,28,Faryab,2802,Khwajasabzposh,77,11,,,
02/03/2017,28,Faryab,2804,Shirintagab,28,Faryab,2804,Shirintagab,217,31,0,,
02/03/2017,9,Baghlan,902,Baghlan-e-Jadid,9,Baghlan,902,Baghlan-e-Jadid,6349,907,,,
02/03/2017,9,Baghlan,901,Pul-e-Khumri,9,Baghlan,901,Pul-e-Khumri,5425,775,,,
02/03/2017,28,Faryab,2809,Bilcheragh,28,Faryab,2809,Bilcheragh,112,16,,,
02/03/2017,13,Kunar,1304,Sarkani,13,Kunar,1309,Khaskunar,658,94,,,
02/03/2017,29,Badghis,2905,Jawand,29,Badghis,2901,Qala-e-Naw,70,10,,,
02/03/2017,28,Faryab,2808,Garziwan,28,Faryab,2808,Garziwan,77,11,,,
02/03/2017,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,252,36,,,
02/03/2017,13,Kunar,1304,Sarkani,13,Kunar,1310,Dangam,35,5,,,
04/03/2017,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,420,60,,,
04/03/2017,21,Ghor,2105,Shahrak,30,Hirat,3001,Hirat,14,2,,,
04/03/2017,13,Kunar,1304,Sarkani,13,Kunar,1304,Sarkani,98,14,,,
05/03/2017,7,Laghman,702,Alishang,7,Laghman,701,Mehtarlam / Bad Pash,473,65,91,98,284
05/03/2017,29,Badghis,2905,Jawand,30,Hirat,3002,Injil,56,8,,,
05/03/2017,21,Ghor,2105,Shahrak,30,Hirat,3002,Injil,35,5,,,
05/03/2017,30,Hirat,3008,Gulran,30,Hirat,3001,Hirat,21,3,,,
05/03/2017,17,Kunduz,1707,Dasht-e-Archi,30,Hirat,3008,Gulran,7,1,,,
06/03/2017,12,Paktya,1204,Zurmat,12,Paktya,1201,Gardez,175,25,25,25,125
07/03/2017,13,Kunar,1309,Khaskunar,13,Kunar,1309,Khaskunar,47,6,9,11,27
07/03/2017,9,Baghlan,903,Dahana-e-Ghori,18,Balkh,1801,Mazar-e-Sharif,63,9,,,
08/03/2017,27,Jawzjan,2704,Qushtepa,27,Jawzjan,2701,Shiberghan,28,4,,,
08/03/2017,12,Paktya,1207,Lija Ahmad Khel / Laja Mangel,12,Paktya,1201,Gardez,210,30,28,32,150
08/03/2017,29,Badghis,2901,Qala-e-Naw,29,Badghis,2901,Qala-e-Naw,548,98,,,
08/03/2017,27,Jawzjan,2711,Darzab,27,Jawzjan,2701,Shiberghan,56,8,,,
08/03/2017,28,Faryab,2809,Bilcheragh,27,Jawzjan,2701,Shiberghan,56,8,,,
08/03/2017,28,Faryab,2803,Pashtunkot,27,Jawzjan,2701,Shiberghan,21,3,,,
08/03/2017,20,Sar-e-Pul,2003,Kohestanat,27,Jawzjan,2701,Shiberghan,21,3,,,
08/03/2017,20,Sar-e-Pul,2002,Sayad,27,Jawzjan,2701,Shiberghan,63,9,,,
10/03/2017,21,Ghor,2103,DoLayna,30,Hirat,3002,Injil,28,4,,,
10/03/2017,29,Badghis,2905,Jawand,29,Badghis,2901,Qala-e-Naw,16,4,,,
10/03/2017,29,Badghis,2903,Abkamari,29,Badghis,2901,Qala-e-Naw,110,20,,,
10/03/2017,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,19,3,,,
11/03/2017,13,Kunar,1309,Khaskunar,13,Kunar,1309,Khaskunar,1434,189,310,401,723
12/03/2017,2,Kapisa,205,Tagab,1,Kabul,101,Kabul,91,13,3,0,0
12/03/2017,21,Ghor,2105,Shahrak,30,Hirat,3001,Hirat,77,11,,,
12/03/2017,12,Paktya,1208,Alikhel (Jaji),12,Paktya,1201,Gardez,210,30,30,30,150
12/03/2017,33,Kandahar,3314,Nesh,23,Uruzgan,2301,Tirinkot,441,63,,,
13/03/2017,9,Baghlan,903,Dahana-e-Ghori,1,Kabul,101,Kabul,28,4,4,0,0
13/03/2017,27,Jawzjan,2704,Qushtepa,27,Jawzjan,2701,Shiberghan,14,2,,,
13/03/2017,28,Faryab,2809,Bilcheragh,27,Jawzjan,2701,Shiberghan,28,4,,,
13/03/2017,27,Jawzjan,2711,Darzab,27,Jawzjan,2701,Shiberghan,511,73,,,
13/03/2017,5,Logar,504,Barakibarak,1,Kabul,101,Kabul,14,2,2,0,0
13/03/2017,12,Paktya,1205,Shawak,1,Kabul,101,Kabul,42,6,0,0,0
13/03/2017,28,Faryab,2802,Khwajasabzposh,27,Jawzjan,2701,Shiberghan,7,1,,,
14/03/2017,12,Paktya,1206,Zadran,12,Paktya,1201,Gardez,112,16,16,18,78
15/03/2017,21,Ghor,2105,Shahrak,30,Hirat,3001,Hirat,7,1,,,
15/03/2017,29,Badghis,2902,Muqur,29,Badghis,2901,Qala-e-Naw,110,18,,,
15/03/2017,4,Wardak,402,Jalrez,4,Wardak,401,Maydanshahr,105,15,,,
15/03/2017,30,Hirat,3015,Shindand,30,Hirat,3001,Hirat,14,2,,,
15/03/2017,28,Faryab,2805,Almar,30,Hirat,3001,Hirat,35,5,,,
16/03/2017,32,Hilmand,3201,Lashkargah,32,Hilmand,3201,Lashkargah,96,15,,,
16/03/2017,13,Kunar,1309,Khaskunar,13,Kunar,1309,Khaskunar,1380,189,250,312,818
19/03/2017,29,Badghis,2901,Qala-e-Naw,29,Badghis,2901,Qala-e-Naw,140,20,,,
20/03/2017,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,117,25,,,
20/03/2017,30,Hirat,3015,Shindand,30,Hirat,3001,Hirat,7,1,,,
20/03/2017,32,Hilmand,3203,Nad-e-Ali / Marja,10,Bamyan,1001,Bamyan,28,4,,,
20/03/2017,29,Badghis,2901,Qala-e-Naw,29,Badghis,2901,Qala-e-Naw,84,12,,,
20/03/2017,30,Hirat,3003,Kushk,30,Hirat,3002,Injil,28,4,,,
20/03/2017,29,Badghis,2904,Qadis,29,Badghis,2901,Qala-e-Naw,63,9,,,
20/03/2017,29,Badghis,2906,Balamurghab,29,Badghis,2901,Qala-e-Naw,11,2,,,
20/03/2017,29,Badghis,2906,Balamurghab,30,Hirat,3001,Hirat,63,9,,,
20/03/2017,31,Farah,3103,Balabuluk,30,Hirat,3001,Hirat,21,3,,,
20/03/2017,29,Badghis,2906,Balamurghab,29,Badghis,2901,Qala-e-Naw,98,14,,,
20/03/2017,29,Badghis,2902,Muqur,29,Badghis,2901,Qala-e-Naw,105,15,,,
20/03/2017,31,Farah,3103,Balabuluk,30,Hirat,3001,Hirat,56,8,,,
20/03/2017,29,Badghis,2903,Abkamari,29,Badghis,2901,Qala-e-Naw,119,17,,,
22/03/2017,33,Kandahar,3314,Nesh,33,Kandahar,3301,Kandahar / Dand,3325,475,,,
23/03/2017,28,Faryab,2801,Maymana,29,Badghis,2901,Qala-e-Naw,11,2,,,
23/03/2017,30,Hirat,3015,Shindand,30,Hirat,3001,Hirat,21,3,,,
23/03/2017,30,Hirat,3015,Shindand,30,Hirat,3001,Hirat,35,5,,,
23/03/2017,2,Kapisa,205,Tagab,2,Kapisa,201,Mahmud-e-Raqi,259,37,,,
24/03/2017,17,Kunduz,1707,Dasht-e-Archi,30,Hirat,3001,Hirat,14,2,,,
24/03/2017,29,Badghis,2901,Qala-e-Naw,29,Badghis,2901,Qala-e-Naw,44,8,,,
24/03/2017,28,Faryab,2805,Almar,30,Hirat,3002,Injil,7,1,,,
25/03/2017,30,Hirat,3015,Shindand,30,Hirat,3001,Hirat,14,2,,,
25/03/2017,30,Hirat,3015,Shindand,30,Hirat,3001,Hirat,49,7,,,
25/03/2017,29,Badghis,2903,Abkamari,30,Hirat,3001,Hirat,7,1,,,
25/03/2017,20,Sar-e-Pul,2003,Kohestanat,20,Sar-e-Pul,2001,Sar-e-Pul,70,10,,,
25/03/2017,30,Hirat,3013,Kushk-e-Kohna,29,Badghis,2901,Qala-e-Naw,11,2,,,
25/03/2017,20,Sar-e-Pul,2001,Sar-e-Pul,20,Sar-e-Pul,2001,Sar-e-Pul,24,8,,,
25/03/2017,20,Sar-e-Pul,2004,Sozmaqala,20,Sar-e-Pul,2001,Sar-e-Pul,24,8,,,
25/03/2017,21,Ghor,2105,Shahrak,30,Hirat,3001,Hirat,7,1,,,
25/03/2017,20,Sar-e-Pul,2002,Sayad,20,Sar-e-Pul,2001,Sar-e-Pul,84,12,,,
31/03/2017,2,Kapisa,206,Alasay,2,Kapisa,207,Hisa-e-Awal-e-Kohestan,56,8,,,
02/04/2017,19,Samangan,1904,Dara-e-Suf-e-Payin,19,Samangan,1901,Aybak,20,4,,,
03/04/2017,7,Laghman,701,Mehtarlam / Bad Pash,7,Laghman,701,Mehtarlam / Bad Pash,63,9,15,9,39
03/04/2017,7,Laghman,701,Mehtarlam / Bad Pash,7,Laghman,701,Mehtarlam / Bad Pash,46,7,8,9,29
03/04/2017,25,Paktika,2515,Bermel,25,Paktika,2501,Sharan,28,4,4,4,20
03/04/2017,11,Ghazni,1110,Qarabagh,11,Ghazni,1101,Ghazni,70,10,10,10,50
03/04/2017,2,Kapisa,202,Nejrab,2,Kapisa,204,Hisa-e-Duwum-e-Kohestan,28,4,,,
03/04/2017,7,Laghman,702,Alishang,7,Laghman,701,Mehtarlam / Bad Pash,13,2,2,2,9
05/04/2017,29,Badghis,2904,Qadis,29,Badghis,2904,Qadis,540,98,,,
05/04/2017,21,Ghor,2105,Shahrak,21,Ghor,2101,Chaghcharan,448,28,,,
05/04/2017,21,Ghor,2103,DoLayna,21,Ghor,2103,DoLayna,259,37,,,
06/04/2017,17,Kunduz,1707,Dasht-e-Archi,17,Kunduz,1701,Kunduz,252,36,,,
08/04/2017,11,Ghazni,1114,Muqur,11,Ghazni,1101,Ghazni,70,10,10,10,50
09/04/2017,19,Samangan,1905,Dara-e Suf-e-Bala,19,Samangan,1905,Dara-e Suf-e-Bala,462,66,,,
10/04/2017,20,Sar-e-Pul,2003,Kohestanat,20,Sar-e-Pul,2001,Sar-e-Pul,35,5,,,
10/04/2017,20,Sar-e-Pul,2002,Sayad,20,Sar-e-Pul,2001,Sar-e-Pul,84,12,,,
10/04/2017,20,Sar-e-Pul,2001,Sar-e-Pul,20,Sar-e-Pul,2001,Sar-e-Pul,112,16,,,
10/04/2017,11,Ghazni,1105,Andar,11,Ghazni,1101,Ghazni,77,11,11,11,55
10/04/2017,20,Sar-e-Pul,2004,Sozmaqala,20,Sar-e-Pul,2001,Sar-e-Pul,21,3,,,
10/04/2017,6,Nangarhar,617,Achin,1,Kabul,107,Bagrami,63,9,12,16,35
10/04/2017,28,Faryab,2809,Bilcheragh,20,Sar-e-Pul,2001,Sar-e-Pul,14,2,,,
11/04/2017,28,Faryab,2809,Bilcheragh,28,Faryab,2809,Bilcheragh,3500,500,,,
11/04/2017,30,Hirat,3015,Shindand,30,Hirat,3001,Hirat,42,6,,,
13/04/2017,28,Faryab,2803,Pashtunkot,28,Faryab,2801,Maymana,1085,155,,,
15/04/2017,17,Kunduz,1701,Kunduz,17,Kunduz,1701,Kunduz,805,115,,,
15/04/2017,30,Hirat,3015,Shindand,30,Hirat,3005,Guzara,7,1,,,
15/04/2017,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,17,3,,,
15/04/2017,17,Kunduz,1701,Kunduz,17,Kunduz,1701,Kunduz,2436,348,,,
18/04/2017,29,Badghis,2904,Qadis,29,Badghis,2901,Qala-e-Naw,12,2,,,
18/04/2017,23,Uruzgan,2305,Khasuruzgan,11,Ghazni,1113,Jaghuri,1890,270,260,265,1365
18/04/2017,14,Nuristan,1406,Waygal,1,Kabul,101,Kabul,21,3,6,8,7
18/04/2017,14,Nuristan,1406,Waygal,14,Nuristan,1401,Poruns,13,4,0,0,0
18/04/2017,14,Nuristan,1407,Kamdesh,14,Nuristan,1401,Poruns,40,8,27,26,0
19/04/2017,20,Sar-e-Pul,2002,Sayad,20,Sar-e-Pul,2001,Sar-e-Pul,882,126,,,
20/04/2017,21,Ghor,2105,Shahrak,21,Ghor,2101,Chaghcharan,146,26,,,
20/04/2017,7,Laghman,704,Alingar,1,Kabul,107,Bagrami,12,1,3,4,5
20/04/2017,29,Badghis,2905,Jawand,21,Ghor,2101,Chaghcharan,13,2,,,
20/04/2017,15,Badakhshan,1522,Warduj,15,Badakhshan,1501,Fayzabad,49,7,,,
25/04/2017,21,Ghor,2107,Pasaband,21,Ghor,2101,Chaghcharan,7,2,,,
25/04/2017,30,Hirat,3010,Adraskan,30,Hirat,3001,Hirat,49,7,,,
25/04/2017,21,Ghor,2103,DoLayna,21,Ghor,2101,Chaghcharan,81,19,,,
25/04/2017,16,Takhar,1612,Khwajabahawuddin,16,Takhar,1613,Dasht-e-Qala,3773,539,,,
25/04/2017,16,Takhar,1617,Darqad,16,Takhar,1609,Rostaq,511,73,,,
25/04/2017,16,Takhar,1611,Yangi Qala,16,Takhar,1603,Baharak,273,39,,,
25/04/2017,16,Takhar,1612,Khwajabahawuddin,16,Takhar,1601,Taloqan,210,30,,,
26/04/2017,9,Baghlan,902,Baghlan-e-Jadid,1,Kabul,101,Kabul,32,4,11,8,13
28/04/2017,15,Badakhshan,1523,Eshkmesh,15,Badakhshan,1523,Eshkmesh,581,83,,,
28/04/2017,15,Badakhshan,1527,Zebak,15,Badakhshan,1523,Eshkmesh,1050,150,,,
28/04/2017,15,Badakhshan,1523,Eshkmesh,15,Badakhshan,1514,Shighnan,399,57,,,
29/04/2017,17,Kunduz,1701,Kunduz,1,Kabul,101,Kabul,46,5,12,21,13
30/04/2017,29,Badghis,2904,Qadis,29,Badghis,2901,Qala-e-Naw,116,21,,,
01/05/2017,6,Nangarhar,617,Achin,1,Kabul,102,Dehsabz,28,4,9,11,8
01/05/2017,29,Badghis,2905,Jawand,21,Ghor,2101,Chaghcharan,10,2,,,
01/05/2017,28,Faryab,2803,Pashtunkot,28,Faryab,2801,Maymana,1155,165,,,
02/05/2017,6,Nangarhar,605,Chaparhar,6,Nangarhar,601,Jalalabad,110,15,25,32,53
02/05/2017,29,Badghis,2903,Abkamari,29,Badghis,2901,Qala-e-Naw,98,18,,,
02/05/2017,28,Faryab,2804,Shirintagab,27,Jawzjan,2701,Shiberghan,42,6,,,
02/05/2017,28,Faryab,2802,Khwajasabzposh,27,Jawzjan,2701,Shiberghan,7,1,,,
02/05/2017,21,Ghor,2105,Shahrak,21,Ghor,2101,Chaghcharan,107,19,,,
02/05/2017,28,Faryab,2809,Bilcheragh,27,Jawzjan,2701,Shiberghan,28,4,,,
02/05/2017,27,Jawzjan,2704,Qushtepa,27,Jawzjan,2701,Shiberghan,154,22,,,
02/05/2017,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,94,17,,,
02/05/2017,27,Jawzjan,2711,Darzab,27,Jawzjan,2701,Shiberghan,364,52,,,
03/05/2017,23,Uruzgan,2301,Tirinkot,11,Ghazni,1101,Ghazni,364,52,48,50,266
03/05/2017,28,Faryab,2805,Almar,29,Badghis,2901,Qala-e-Naw,17,3,,,
05/05/2017,21,Ghor,2104,Dawlatyar,21,Ghor,2101,Chaghcharan,12,2,,,
05/05/2017,30,Hirat,3012,Obe,29,Badghis,2901,Qala-e-Naw,6,1,,,
05/05/2017,29,Badghis,2902,Muqur,29,Badghis,2901,Qala-e-Naw,83,15,,,
05/05/2017,21,Ghor,2107,Pasaband,21,Ghor,2101,Chaghcharan,20,4,,,
05/05/2017,28,Faryab,2802,Khwajasabzposh,18,Balkh,1802,Nahr-e-Shahi,77,11,,,
05/05/2017,28,Faryab,2804,Shirintagab,18,Balkh,1802,Nahr-e-Shahi,210,30,,,
06/05/2017,17,Kunduz,1701,Kunduz,17,Kunduz,1701,Kunduz,1974,282,,,
06/05/2017,17,Kunduz,1703,Qala-e-Zal,17,Kunduz,1701,Kunduz,3787,541,,,
07/05/2017,7,Laghman,704,Alingar,1,Kabul,107,Bagrami,42,6,8,12,22
08/05/2017,21,Ghor,2110,Saghar,30,Hirat,3001,Hirat,7,1,,,
08/05/2017,29,Badghis,2901,Qala-e-Naw,29,Badghis,2901,Qala-e-Naw,115,21,,,
10/05/2017,28,Faryab,2805,Almar,21,Ghor,2101,Chaghcharan,8,1,,,
10/05/2017,21,Ghor,2105,Shahrak,21,Ghor,2101,Chaghcharan,19,5,,,
10/05/2017,17,Kunduz,1706,Khanabad,17,Kunduz,1706,Khanabad,1834,262,,,
10/05/2017,21,Ghor,2103,DoLayna,21,Ghor,2101,Chaghcharan,10,2,,,
10/05/2017,29,Badghis,2904,Qadis,29,Badghis,2901,Qala-e-Naw,22,4,,,
11/05/2017,5,Logar,502,Khoshi,1,Kabul,101,Kabul,28,4,6,9,13
12/05/2017,17,Kunduz,1703,Qala-e-Zal,1,Kabul,101,Kabul,7,1,2,3,2
12/05/2017,9,Baghlan,904,Doshi,1,Kabul,101,Kabul,441,63,95,139,207
12/05/2017,21,Ghor,2104,Dawlatyar,21,Ghor,2101,Chaghcharan,8,2,,,
13/05/2017,29,Badghis,2903,Abkamari,29,Badghis,2906,Balamurghab,11,2,,,
13/05/2017,29,Badghis,2902,Muqur,29,Badghis,2901,Qala-e-Naw,66,12,,,
13/05/2017,19,Samangan,1907,Ruy-e-Duab,19,Samangan,1901,Aybak,966,138,,,
13/05/2017,29,Badghis,2901,Qala-e-Naw,29,Badghis,2901,Qala-e-Naw,44,8,,,
13/05/2017,21,Ghor,2105,Shahrak,21,Ghor,2101,Chaghcharan,4,1,,,
14/05/2017,6,Nangarhar,605,Chaparhar,4,Wardak,401,Maydanshahr,420,60,,,
14/05/2017,14,Nuristan,1406,Waygal,1,Kabul,101,Kabul,98,14,20,30,48
14/05/2017,30,Hirat,3012,Obe,29,Badghis,2901,Qala-e-Naw,6,1,,,
14/05/2017,15,Badakhshan,1527,Zebak,15,Badakhshan,1527,Zebak,420,60,,,
14/05/2017,21,Ghor,2102,Charsadra,21,Ghor,2101,Chaghcharan,12,3,,,
16/05/2017,29,Badghis,2905,Jawand,21,Ghor,2101,Chaghcharan,5,1,,,
16/05/2017,9,Baghlan,901,Pul-e-Khumri,9,Baghlan,901,Pul-e-Khumri,1645,235,,,
20/05/2017,15,Badakhshan,1512,Baharak,15,Badakhshan,1512,Baharak,2331,333,,,
20/05/2017,21,Ghor,2103,DoLayna,21,Ghor,2101,Chaghcharan,4,1,,,
21/05/2017,24,Zabul,2406,Shahjoy,24,Zabul,2406,Shahjoy,1225,175,,,
