DISP_DATE,ORIG_PROV_CODE,ORIG_PROV_NAME,ORIG_DIST_CODE,ORIG_DIST_NAME,DISP_PROV_CODE,DISP_PROV_NAME,DISP_DIST_CODE,DISP_DIST_NAME,DISP_IND,DISP_FAM,DISP_ADULT_MALE,DISP_ADULT_FEMALE,DISP_CHILDREN_U18
#date+occurred,#admin1+code+x_origin,#admin1+name+x_origin,#admin2+code+x_origin,#admin2+name+x_origin,#admin1+code+x_destination,#admin1+name+x_destination,#admin2+code+x_destination,#admin2+name+x_destination,#affected+displaced,#affected+dispalced+families,#affected+displaced+m+adults,#affected+displaced+f+adults,#affected+dispalced+children
03-09-20,29,Badghis,2902,Muqur,29,Badghis,2901,Qala-e-Naw,73,13,,,
04-09-20,31,Farah,3110,Purchaman,31,Farah,3101,Farah,49,10,,,
04-09-20,29,Badghis,2903,Abkamari,29,Badghis,2901,Qala-e-Naw,288,50,,,
05-09-20,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,32,5,,,
05-09-20,29,Badghis,2904,Qadis,29,Badghis,2901,Qala-e-Naw,260,45,,,
06-09-20,31,Farah,3107,Shibkoh,31,Farah,3101,Farah,21,3,,,
06-09-20,29,Badghis,2902,Muqur,29,Badghis,2901,Qala-e-Naw,202,35,,,
07-09-20,29,Badghis,2901,Qala-e-Naw,29,Badghis,2901,Qala-e-Naw,202,35,,,
08-09-20,29,Badghis,2905,Jawand,29,Badghis,2901,Qala-e-Naw,242,42,,,
09-09-20,29,Badghis,2906,Balamurghab,29,Badghis,2901,Qala-e-Naw,242,42,,,
10-09-20,29,Badghis,2902,Muqur,29,Badghis,2901,Qala-e-Naw,277,48,,,
15-09-20,29,Badghis,2903,Abkamari,29,Badghis,2901,Qala-e-Naw,59,9,,,
16-09-20,29,Badghis,2904,Qadis,29,Badghis,2901,Qala-e-Naw,370,58,,,
17-09-20,29,Badghis,2901,Qala-e-Naw,29,Badghis,2901,Qala-e-Naw,55,19,,,
18-09-20,29,Badghis,2906,Balamurghab,29,Badghis,2901,Qala-e-Naw,15,3,,,
19-09-20,29,Badghis,2902,Muqur,29,Badghis,2901,Qala-e-Naw,40,7,,,
20-09-20,29,Badghis,2907,Ghormach,29,Badghis,2901,Qala-e-Naw,26,4,,,
22-09-20,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,40,7,,,
23-09-20,31,Farah,3106,Qala-e-Kah,31,Farah,3101,Farah,20,4,,,
24-09-20,31,Farah,3107,Shibkoh,31,Farah,3101,Farah,13,2,,,
25-09-20,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,59,9,,,
26-09-20,31,Farah,3101,Farah,31,Farah,3101,Farah,313,51,,,
27-09-20,31,Farah,3109,Gulestan,31,Farah,3101,Farah,41,7,,,
28-09-20,31,Farah,3104,Khak-e-Safed,31,Farah,3101,Farah,64,10,,,
29-09-20,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,72,11,,,
30-09-20,31,Farah,3106,Qala-e-Kah,31,Farah,3101,Farah,40,6,,,
01-10-20,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,106,16,,,
02-10-20,31,Farah,3101,Farah,31,Farah,3101,Farah,170,28,,,
03-10-20,31,Farah,3109,Gulestan,31,Farah,3101,Farah,30,4,,,
04-10-20,31,Farah,3104,Khak-e-Safed,31,Farah,3101,Farah,45,8,,,
05-10-20,31,Farah,3110,Purchaman,31,Farah,3101,Farah,19,3,,,
06-10-20,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,96,15,,,
07-10-20,31,Farah,3106,Qala-e-Kah,31,Farah,3101,Farah,15,3,,,
08-10-20,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,74,12,,,
09-10-20,31,Farah,3101,Farah,31,Farah,3101,Farah,270,38,,,
10-10-20,31,Farah,3104,Khak-e-Safed,31,Farah,3101,Farah,65,12,,,
11-10-20,21,Ghor,2104,Dawlatyar,21,Ghor,2101,Chaghcharan,278,51,,,
11-10-20,31,Farah,3110,Purchaman,31,Farah,3101,Farah,75,14,,,
11-10-20,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,115,17,,,
11-10-20,31,Farah,3107,Shibkoh,31,Farah,3101,Farah,22,5,,,
12-10-20,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,189,34,,,
13-10-20,21,Ghor,2105,Shahrak,21,Ghor,2101,Chaghcharan,26,5,,,
14-10-20,21,Ghor,2109,Tolak,21,Ghor,2101,Chaghcharan,18,3,,,
15-10-20,21,Ghor,2104,Dawlatyar,21,Ghor,2101,Chaghcharan,272,52,,,
16-10-20,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,77,14,,,
16-10-20,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,19,4,,,
17-10-20,21,Ghor,2104,Dawlatyar,21,Ghor,2101,Chaghcharan,149,28,,,
18-10-20,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,190,31,,,
19-10-20,21,Ghor,2106,Taywarah,21,Ghor,2101,Chaghcharan,34,6,,,
20-10-20,21,Ghor,2102,Charsadra,21,Ghor,2101,Chaghcharan,17,2,,,
21-10-20,21,Ghor,2104,Dawlatyar,21,Ghor,2101,Chaghcharan,130,23,,,
22-10-20,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,112,20,,,
23-10-20,21,Ghor,2107,Pasaband,21,Ghor,2101,Chaghcharan,23,4,,,
24-10-20,21,Ghor,2102,Charsadra,21,Ghor,2101,Chaghcharan,16,5,,,
25-10-20,21,Ghor,2104,Dawlatyar,21,Ghor,2101,Chaghcharan,145,24,,,
10-11-20,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,185,30,,,
11-11-20,21,Ghor,2107,Pasaband,21,Ghor,2101,Chaghcharan,46,6,,,
12-11-20,21,Ghor,2106,Taywarah,21,Ghor,2101,Chaghcharan,4,1,,,
13-11-20,21,Ghor,2104,Dawlatyar,21,Ghor,2101,Chaghcharan,108,21,,,
14-11-20,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,138,28,,,
15-11-20,21,Ghor,2103,DoLayna,21,Ghor,2101,Chaghcharan,19,4,,,
01-01-20,22,Daykundi,2208,Kajran,32,Hilmand,3202,Nahr-e-Saraj,103,19,,,
10-01-20,24,Zabul,2404,Tarnak Wa Jaldak,24,Zabul,2404,Tarnak Wa Jaldak,84,9,,,
10-01-20,24,Zabul,2401,Qalat,24,Zabul,2401,Qalat,138,13,,,
10-01-20,24,Zabul,2403,Mizan,24,Zabul,2403,Mizan,51,6,,,
15-01-20,32,Hilmand,3204,Nawa-e-Barakzaiy,32,Hilmand,3201,Lashkargah,525,72,64,80,381
19-01-20,31,Farah,3101,Farah,34,Nimroz,3401,Zaranj,244,33,,,
01-01-20,32,Hilmand,3202,Nahr-e-Saraj,32,Hilmand,3202,Nahr-e-Saraj,240,33,33,32,175
05-02-20,27,Jawzjan,2704,Qushtepa,33,Kandahar,3311,Spinboldak,350,46,,,
10-02-20,33,Kandahar,3306,Shahwalikot,33,Kandahar,3301,Kandahar / Dand,646,95,98,124,424
01-02-20,24,Zabul,2401,Qalat,24,Zabul,2401,Qalat,199,27,,,
08-01-20,31,Farah,3101,Farah,34,Nimroz,3401,Zaranj,353,51,,,
27-02-20,32,Hilmand,3203,Nad-e-Ali / Marja,32,Hilmand,3203,Nad-e-Ali / Marja,222,28,25,30,167
25-02-20,32,Hilmand,3201,Lashkargah,32,Hilmand,3201,Lashkargah,112,15,,,
18-03-20,32,Hilmand,3210,Kajaki,33,Kandahar,3301,Kandahar / Dand,287,40,,,
07-03-20,33,Kandahar,3314,Nesh,33,Kandahar,3301,Kandahar / Dand,196,27,29,33,134
20-03-20,23,Uruzgan,2305,Khasuruzgan,33,Kandahar,3301,Kandahar / Dand,255,33,,,
02-04-20,33,Kandahar,3309,Reg,33,Kandahar,3301,Kandahar / Dand,571,69,,,
15-04-20,24,Zabul,2402,Arghandab,24,Zabul,2401,Qalat,192,21,,,
15-03-20,23,Uruzgan,2304,Dehrawud,33,Kandahar,3301,Kandahar / Dand,608,76,,,
03-04-20,32,Hilmand,3204,Nawa-e-Barakzaiy,32,Hilmand,3201,Lashkargah,465,61,47,66,352
08-04-20,32,Hilmand,3203,Nad-e-Ali / Marja,32,Hilmand,3203,Nad-e-Ali / Marja,217,31,29,33,155
06-05-20,23,Uruzgan,2301,Tirinkot,23,Uruzgan,2301,Tirinkot,295,30,,,
20-05-20,32,Hilmand,3210,Kajaki,32,Hilmand,3201,Lashkargah,224,31,,,
01-06-20,24,Zabul,2401,Qalat,24,Zabul,2401,Qalat,818,132,,,
15-06-20,31,Farah,3101,Farah,34,Nimroz,3401,Zaranj,265,34,,,
20-06-20,23,Uruzgan,2301,Tirinkot,23,Uruzgan,2301,Tirinkot,353,43,,,
25-06-20,33,Kandahar,0,,33,Kandahar,3301,Kandahar / Dand,92,12,,,
20-05-20,32,Hilmand,0,,32,Hilmand,3201,Lashkargah,386,56,,,
15-07-20,33,Kandahar,0,,33,Kandahar,3301,Kandahar / Dand,123,23,,,
20-07-20,24,Zabul,2401,Qalat,24,Zabul,2401,Qalat,220,28,,,
18-07-20,32,Hilmand,3203,Nad-e-Ali / Marja,32,Hilmand,3201,Lashkargah,402,58,,,
25-07-20,23,Uruzgan,2301,Tirinkot,23,Uruzgan,2301,Tirinkot,387,54,,,
25-07-20,33,Kandahar,3311,Spinboldak,33,Kandahar,3311,Spinboldak,35,5,,,
01-08-20,31,Farah,3101,Farah,34,Nimroz,3401,Zaranj,382,45,,,
20-08-20,33,Kandahar,3308,Maywand,33,Kandahar,3308,Maywand,646,88,,,
20-08-20,23,Uruzgan,2301,Tirinkot,33,Kandahar,3308,Maywand,17,2,,,
30-08-20,33,Kandahar,3308,Maywand,33,Kandahar,3304,Panjwayi,827,117,,,
30-08-20,33,Kandahar,3308,Maywand,33,Kandahar,3303,Zheray,810,90,,,
30-08-20,33,Kandahar,3308,Maywand,33,Kandahar,3301,Kandahar / Dand,174,19,,,
01-09-20,31,Farah,3101,Farah,34,Nimroz,3401,Zaranj,169,21,,,
05-09-20,32,Hilmand,3203,Nad-e-Ali / Marja,32,Hilmand,3201,Lashkargah,371,56,,,
10-09-20,24,Zabul,2405,Shinkay,24,Zabul,2401,Qalat,307,38,,,
20-09-20,22,Daykundi,2205,Gizab / Patoo,22,Daykundi,2205,Gizab / Patoo,5643,609,,,
26-09-20,23,Uruzgan,2304,Dehrawud,23,Uruzgan,2304,Dehrawud,8532,1057,,,
01-10-20,22,Daykundi,2205,Gizab / Patoo,23,Uruzgan,2301,Tirinkot,121,19,,,
01-10-20,23,Uruzgan,2304,Dehrawud,23,Uruzgan,2301,Tirinkot,335,40,,,
01-10-20,24,Zabul,0,,24,Zabul,2401,Qalat,194,22,,,
11-10-20,32,Hilmand,3201,Lashkargah,32,Hilmand,3201,Lashkargah,20197,2929,2546,2981,14670
12-10-20,32,Hilmand,3201,Lashkargah,34,Nimroz,3401,Zaranj,372,49,,,
13-10-20,32,Hilmand,3201,Lashkargah,33,Kandahar,3301,Kandahar / Dand,291,43,,,
25-10-20,23,Uruzgan,2304,Dehrawud,33,Kandahar,3301,Kandahar / Dand,140,22,22,25,93
25-10-20,32,Hilmand,3201,Lashkargah,33,Kandahar,3301,Kandahar / Dand,384,49,51,61,272
22-10-20,33,Kandahar,3308,Maywand,33,Kandahar,3301,Kandahar / Dand,1973,361,322,366,1285
29-10-20,33,Kandahar,3302,Arghandab,33,Kandahar,3301,Kandahar / Dand,2104,311,318,359,1427
01-11-20,33,Kandahar,3303,Zheray,33,Kandahar,3301,Kandahar / Dand,792,110,112,129,551
01-11-20,33,Kandahar,3304,Panjwayi,33,Kandahar,3301,Kandahar / Dand,2343,351,372,418,1553
01-11-20,33,Kandahar,3307,Khakrez,33,Kandahar,3301,Kandahar / Dand,86,15,15,17,54
01-11-20,33,Kandahar,3301,Kandahar / Dand,33,Kandahar,3301,Kandahar / Dand,360,57,57,63,240
27-10-20,22,Daykundi,2205,Gizab / Patoo,23,Uruzgan,2301,Tirinkot,294,42,,,
27-10-20,23,Uruzgan,2304,Dehrawud,23,Uruzgan,2301,Tirinkot,1573,219,,,
23-10-20,24,Zabul,2405,Shinkay,24,Zabul,2405,Shinkay,1511,159,,,
23-10-20,24,Zabul,2405,Shinkay,24,Zabul,2401,Qalat,344,41,,,
20-09-20,23,Uruzgan,2302,Chora / Chinarto,23,Uruzgan,2301,Tirinkot,1349,196,,,
01-10-20,32,Hilmand,3203,Nad-e-Ali / Marja,34,Nimroz,3401,Zaranj,162,23,30,28,104
09-10-20,31,Farah,3101,Farah,34,Nimroz,3401,Zaranj,138,18,,,
10-11-20,32,Hilmand,3201,Lashkargah,34,Nimroz,3401,Zaranj,75,13,,,
20-12-20,32,Hilmand,3201,Lashkargah,32,Hilmand,3201,Lashkargah,707,106,86,106,515
25-10-20,23,Uruzgan,2304,Dehrawud,33,Kandahar,3301,Kandahar / Dand,80,11,11,11,58
25-10-20,32,Hilmand,3201,Lashkargah,33,Kandahar,3301,Kandahar / Dand,49,8,10,9,30
22-10-20,33,Kandahar,3308,Maywand,33,Kandahar,3301,Kandahar / Dand,139,29,25,32,82
29-10-20,33,Kandahar,3302,Arghandab,33,Kandahar,3301,Kandahar / Dand,566,75,77,84,405
01-11-20,33,Kandahar,3303,Zheray,33,Kandahar,3301,Kandahar / Dand,288,50,51,52,185
01-11-20,33,Kandahar,3304,Panjwayi,33,Kandahar,3301,Kandahar / Dand,980,170,156,178,646
01-11-20,33,Kandahar,3312,Arghestan,33,Kandahar,3301,Kandahar / Dand,88,15,15,16,57
01-11-20,33,Kandahar,3301,Kandahar / Dand,33,Kandahar,3301,Kandahar / Dand,81,11,13,16,52
02-01-20,18,Balkh,1803,Shortepa,18,Balkh,1802,Nahr-e-Shahi,819,117,,,
02-01-20,18,Balkh,1816,Zari,18,Balkh,1802,Nahr-e-Shahi,308,44,,,
02-01-20,18,Balkh,1814,Sholgareh,18,Balkh,1802,Nahr-e-Shahi,280,40,,,
02-01-20,18,Balkh,1804,Dawlatabad,18,Balkh,1801,Mazar-e-Sharif,259,37,,,
02-01-20,19,Samangan,1904,Dara-e-Suf-e-Payin,19,Samangan,1901,Aybak,700,100,,,
02-01-20,19,Samangan,1901,Aybak,19,Samangan,1901,Aybak,448,64,,,
07-01-20,28,Faryab,2807,Kohestan,28,Faryab,2801,Maymana,280,40,,,
07-01-20,28,Faryab,2803,Pashtunkot,28,Faryab,2801,Maymana,161,23,,,
07-01-20,28,Faryab,2804,Shirintagab,28,Faryab,2801,Maymana,35,5,,,
07-01-20,28,Faryab,2802,Khwajasabzposh,28,Faryab,2801,Maymana,161,23,,,
07-01-20,28,Faryab,2809,Bilcheragh,28,Faryab,2801,Maymana,14,2,,,
07-01-20,28,Faryab,2808,Garziwan,28,Faryab,2801,Maymana,91,13,,,
07-01-20,28,Faryab,2806,Qaysar,28,Faryab,2801,Maymana,91,13,,,
07-01-20,28,Faryab,2805,Almar,28,Faryab,2801,Maymana,49,7,,,
07-01-20,21,Ghor,2102,Charsadra,28,Faryab,2801,Maymana,14,2,,,
07-01-20,28,Faryab,2810,Dawlatabad,28,Faryab,2801,Maymana,14,2,,,
20-01-20,18,Balkh,1813,Chemtal,20,Sar-e-Pul,2001,Sar-e-Pul,14,2,,,
20-01-20,28,Faryab,2809,Bilcheragh,20,Sar-e-Pul,2001,Sar-e-Pul,91,13,,,
20-01-20,28,Faryab,2806,Qaysar,20,Sar-e-Pul,2001,Sar-e-Pul,49,7,,,
20-01-20,27,Jawzjan,2711,Darzab,20,Sar-e-Pul,2001,Sar-e-Pul,105,15,,,
20-01-20,27,Jawzjan,2704,Qushtepa,20,Sar-e-Pul,2001,Sar-e-Pul,35,5,,,
20-01-20,20,Sar-e-Pul,2005,Gosfandi,20,Sar-e-Pul,2001,Sar-e-Pul,203,29,,,
20-01-20,20,Sar-e-Pul,2007,Sancharak,20,Sar-e-Pul,2001,Sar-e-Pul,98,14,,,
21-01-20,28,Faryab,2805,Almar,27,Jawzjan,2701,Shiberghan,140,20,,,
21-01-20,28,Faryab,2810,Dawlatabad,27,Jawzjan,2701,Shiberghan,105,15,,,
21-01-20,28,Faryab,0,Qaramqul,27,Jawzjan,2701,Shiberghan,154,22,,,
21-01-20,27,Jawzjan,2711,Darzab,27,Jawzjan,2701,Shiberghan,84,12,,,
21-01-20,27,Jawzjan,2706,Khanaqa,27,Jawzjan,2701,Shiberghan,98,14,,,
21-01-20,20,Sar-e-Pul,2002,Sayad,27,Jawzjan,2701,Shiberghan,119,17,,,
21-01-20,20,Sar-e-Pul,2005,Gosfandi,27,Jawzjan,2701,Shiberghan,105,15,,,
25-01-20,18,Balkh,1814,Sholgareh,18,Balkh,1814,Sholgareh,231,33,,,
27-01-20,28,Faryab,2803,Pashtunkot,20,Sar-e-Pul,2001,Sar-e-Pul,147,21,,,
27-01-20,28,Faryab,2809,Bilcheragh,20,Sar-e-Pul,2001,Sar-e-Pul,105,15,,,
27-01-20,28,Faryab,2808,Garziwan,20,Sar-e-Pul,2001,Sar-e-Pul,903,24,,,
27-01-20,27,Jawzjan,2711,Darzab,20,Sar-e-Pul,2001,Sar-e-Pul,84,12,,,
27-01-20,27,Jawzjan,2710,Khamyab,20,Sar-e-Pul,2001,Sar-e-Pul,56,8,,,
27-01-20,27,Jawzjan,2706,Khanaqa,20,Sar-e-Pul,2001,Sar-e-Pul,70,10,,,
27-01-20,20,Sar-e-Pul,2002,Sayad,20,Sar-e-Pul,2001,Sar-e-Pul,84,12,,,
27-01-20,20,Sar-e-Pul,2005,Gosfandi,20,Sar-e-Pul,2001,Sar-e-Pul,91,13,,,
01-02-20,18,Balkh,1815,Keshendeh,18,Balkh,1802,Nahr-e-Shahi,560,80,,,
01-02-20,18,Balkh,1816,Zari,18,Balkh,1802,Nahr-e-Shahi,280,40,,,
02-02-20,28,Faryab,2802,Khwajasabzposh,28,Faryab,2801,Maymana,441,63,,,
02-02-20,28,Faryab,2805,Almar,28,Faryab,2801,Maymana,147,21,,,
02-02-20,28,Faryab,2806,Qaysar,28,Faryab,2801,Maymana,77,11,,,
02-02-20,28,Faryab,2804,Shirintagab,28,Faryab,2801,Maymana,63,9,,,
02-02-20,28,Faryab,2810,Dawlatabad,28,Faryab,2801,Maymana,56,8,,,
02-02-20,21,Ghor,2102,Charsadra,28,Faryab,2801,Maymana,7,1,,,
02-02-20,20,Sar-e-Pul,2006,Balkhab,28,Faryab,2801,Maymana,14,2,,,
02-02-20,17,Kunduz,1706,Khanabad,28,Faryab,2801,Maymana,14,2,,,
02-02-20,27,Jawzjan,2711,Darzab,27,Jawzjan,2701,Shiberghan,777,111,,,
10-02-20,20,Sar-e-Pul,2001,Sar-e-Pul,20,Sar-e-Pul,2001,Sar-e-Pul,315,45,,,
20-02-20,19,Samangan,1901,Aybak,19,Samangan,1901,Aybak,392,56,,,
20-02-20,28,Faryab,2807,Kohestan,28,Faryab,2801,Maymana,21,3,,,
20-02-20,28,Faryab,2810,Dawlatabad,28,Faryab,2801,Maymana,21,3,,,
20-02-20,28,Faryab,2806,Qaysar,28,Faryab,2801,Maymana,63,9,,,
20-02-20,28,Faryab,2805,Almar,28,Faryab,2801,Maymana,175,25,,,
20-02-20,28,Faryab,2804,Shirintagab,28,Faryab,2801,Maymana,119,17,,,
20-02-20,28,Faryab,2802,Khwajasabzposh,28,Faryab,2801,Maymana,357,51,,,
20-02-20,28,Faryab,2808,Garziwan,28,Faryab,2801,Maymana,14,2,,,
20-02-20,28,Faryab,2813,Khan-e-Char Bagh,28,Faryab,2801,Maymana,7,1,,,
20-02-20,28,Faryab,2803,Pashtunkot,28,Faryab,2801,Maymana,49,7,,,
20-02-20,21,Ghor,2102,Charsadra,28,Faryab,2801,Maymana,14,2,,,
25-02-20,18,Balkh,1804,Dawlatabad,18,Balkh,1802,Nahr-e-Shahi,945,135,,,
25-02-20,18,Balkh,1813,Chemtal,18,Balkh,1802,Nahr-e-Shahi,784,112,,,
25-02-20,28,Faryab,2810,Dawlatabad,18,Balkh,1802,Nahr-e-Shahi,315,45,,,
25-02-20,28,Faryab,2804,Shirintagab,18,Balkh,1802,Nahr-e-Shahi,434,62,,,
02-03-20,20,Sar-e-Pul,2001,Sar-e-Pul,20,Sar-e-Pul,2001,Sar-e-Pul,294,42,,,
05-03-20,18,Balkh,1815,Keshendeh,18,Balkh,1801,Mazar-e-Sharif,595,85,,,
05-03-20,28,Faryab,2802,Khwajasabzposh,18,Balkh,1801,Mazar-e-Sharif,469,67,,,
05-03-20,28,Faryab,2803,Pashtunkot,27,Jawzjan,2701,Shiberghan,98,14,,,
05-03-20,28,Faryab,2810,Dawlatabad,27,Jawzjan,2701,Shiberghan,49,7,,,
05-03-20,27,Jawzjan,2702,Mingajik,27,Jawzjan,2701,Shiberghan,84,12,,,
05-03-20,27,Jawzjan,2711,Darzab,27,Jawzjan,2701,Shiberghan,98,14,,,
05-03-20,20,Sar-e-Pul,2007,Sancharak,27,Jawzjan,2701,Shiberghan,70,10,,,
10-03-20,19,Samangan,1904,Dara-e-Suf-e-Payin,19,Samangan,1901,Aybak,497,71,,,
22-03-20,28,Faryab,2804,Shirintagab,28,Faryab,2801,Maymana,28,4,,,
22-03-20,28,Faryab,2808,Garziwan,28,Faryab,2801,Maymana,7,1,,,
22-03-20,28,Faryab,2802,Khwajasabzposh,28,Faryab,2801,Maymana,7,1,,,
22-03-20,28,Faryab,2803,Pashtunkot,28,Faryab,2801,Maymana,7,1,,,
22-03-20,28,Faryab,2809,Bilcheragh,28,Faryab,2801,Maymana,7,1,,,
22-03-20,28,Faryab,2810,Dawlatabad,28,Faryab,2801,Maymana,14,2,,,
22-03-20,28,Faryab,2805,Almar,28,Faryab,2801,Maymana,21,3,,,
22-03-20,28,Faryab,2806,Qaysar,28,Faryab,2801,Maymana,49,7,,,
22-03-20,28,Faryab,2807,Kohestan,28,Faryab,2801,Maymana,21,3,,,
25-03-20,18,Balkh,1816,Zari,18,Balkh,1802,Nahr-e-Shahi,994,142,,,
09-04-20,28,Faryab,2812,Qaramqol,28,Faryab,2811,Andkhoy,1197,171,,,
15-04-20,18,Balkh,1814,Sholgareh,18,Balkh,1807,Charkent,238,34,,,
26-04-20,28,Faryab,2810,Dawlatabad,27,Jawzjan,2701,Shiberghan,161,23,,,
26-04-20,28,Faryab,2809,Bilcheragh,27,Jawzjan,2701,Shiberghan,105,15,,,
26-04-20,28,Faryab,2804,Shirintagab,27,Jawzjan,2701,Shiberghan,126,18,,,
26-04-20,28,Faryab,2806,Qaysar,27,Jawzjan,2701,Shiberghan,140,20,,,
27-04-20,28,Faryab,2803,Pashtunkot,28,Faryab,2801,Maymana,56,8,,,
27-04-20,28,Faryab,2802,Khwajasabzposh,28,Faryab,2801,Maymana,42,6,,,
27-04-20,28,Faryab,2808,Garziwan,28,Faryab,2801,Maymana,14,2,,,
27-04-20,28,Faryab,2810,Dawlatabad,28,Faryab,2801,Maymana,49,7,,,
27-04-20,28,Faryab,2804,Shirintagab,28,Faryab,2801,Maymana,21,3,,,
27-04-20,28,Faryab,2806,Qaysar,28,Faryab,2801,Maymana,28,4,,,
27-04-20,17,Kunduz,1701,Kunduz,28,Faryab,2801,Maymana,63,9,,,
27-04-20,28,Faryab,2805,Almar,28,Faryab,2801,Maymana,42,6,,,
05-05-20,18,Balkh,1814,Sholgareh,18,Balkh,1801,Mazar-e-Sharif,1085,155,,,
20-05-20,18,Balkh,1815,Keshendeh,18,Balkh,1802,Nahr-e-Shahi,987,141,,,
20-05-20,19,Samangan,1904,Dara-e-Suf-e-Payin,19,Samangan,1901,Aybak,595,85,,,
20-05-20,27,Jawzjan,2708,Mardyan,27,Jawzjan,0,,700,100,,,
20-05-20,27,Jawzjan,0,,27,Jawzjan,0,,679,97,,,
21-05-20,20,Sar-e-Pul,2002,Sayad,20,Sar-e-Pul,2001,Sar-e-Pul,357,51,,,
21-05-20,28,Faryab,2809,Bilcheragh,20,Sar-e-Pul,2001,Sar-e-Pul,161,23,,,
25-05-20,18,Balkh,1812,Charbulak,18,Balkh,1801,Mazar-e-Sharif,2016,288,,,
25-05-20,28,Faryab,2804,Shirintagab,18,Balkh,1801,Mazar-e-Sharif,1778,254,,,
26-05-20,27,Jawzjan,0,,27,Jawzjan,0,,2345,335,,,
26-05-20,27,Jawzjan,0,,27,Jawzjan,0,,2310,330,,,
27-05-20,27,Jawzjan,2702,Mingajik,27,Jawzjan,2707,Aqcha,1155,165,,,
10-06-20,28,Faryab,2803,Pashtunkot,28,Faryab,2801,Maymana,98,14,,,
10-06-20,28,Faryab,2802,Khwajasabzposh,28,Faryab,2801,Maymana,70,10,,,
10-06-20,28,Faryab,2808,Garziwan,28,Faryab,2801,Maymana,21,3,,,
10-06-20,28,Faryab,2804,Shirintagab,28,Faryab,2801,Maymana,35,5,,,
10-06-20,28,Faryab,2810,Dawlatabad,28,Faryab,2801,Maymana,7,1,,,
10-06-20,28,Faryab,2805,Almar,28,Faryab,2801,Maymana,21,3,,,
10-06-20,28,Faryab,2806,Qaysar,28,Faryab,2801,Maymana,98,14,,,
10-06-20,18,Balkh,1805,Balkh,28,Faryab,2801,Maymana,7,1,,,
10-06-20,21,Ghor,2102,Charsadra,28,Faryab,2801,Maymana,7,1,,,
10-06-20,20,Sar-e-Pul,2001,Sar-e-Pul,28,Faryab,2801,Maymana,7,1,,,
10-06-20,28,Faryab,2807,Kohestan,28,Faryab,2801,Maymana,14,2,,,
10-06-20,28,Faryab,2809,Bilcheragh,28,Faryab,2801,Maymana,7,1,,,
16-06-20,28,Faryab,2806,Qaysar,28,Faryab,2806,Qaysar,2135,305,,,
23-06-20,20,Sar-e-Pul,2002,Sayad,20,Sar-e-Pul,2001,Sar-e-Pul,189,27,,,
23-06-20,27,Jawzjan,2704,Qushtepa,20,Sar-e-Pul,2001,Sar-e-Pul,63,9,,,
01-07-20,28,Faryab,2804,Shirintagab,28,Faryab,2801,Maymana,28,4,,,
01-07-20,28,Faryab,2810,Dawlatabad,28,Faryab,2801,Maymana,42,6,,,
01-07-20,28,Faryab,2803,Pashtunkot,28,Faryab,2801,Maymana,21,3,,,
01-07-20,28,Faryab,2808,Garziwan,28,Faryab,2801,Maymana,70,10,,,
01-07-20,28,Faryab,2807,Kohestan,28,Faryab,2801,Maymana,70,10,,,
01-07-20,28,Faryab,2802,Khwajasabzposh,28,Faryab,2801,Maymana,49,7,,,
01-07-20,28,Faryab,2806,Qaysar,28,Faryab,2801,Maymana,91,13,,,
01-07-20,28,Faryab,2809,Bilcheragh,28,Faryab,2801,Maymana,14,2,,,
20-07-20,27,Jawzjan,2706,Khanaqa,27,Jawzjan,2701,Shiberghan,203,29,,,
20-07-20,28,Faryab,2803,Pashtunkot,27,Jawzjan,2701,Shiberghan,175,25,,,
21-07-20,20,Sar-e-Pul,2007,Sancharak,20,Sar-e-Pul,2001,Sar-e-Pul,434,62,,,
28-07-20,19,Samangan,1901,Aybak,19,Samangan,1901,Aybak,189,27,,,
28-07-20,19,Samangan,1907,Ruy-e-Duab,19,Samangan,1901,Aybak,140,20,,,
10-08-20,28,Faryab,2805,Almar,28,Faryab,2801,Maymana,14,2,,,
10-08-20,28,Faryab,2810,Dawlatabad,28,Faryab,2801,Maymana,7,1,,,
10-08-20,28,Faryab,2802,Khwajasabzposh,28,Faryab,2801,Maymana,434,62,,,
10-08-20,28,Faryab,2807,Kohestan,28,Faryab,2801,Maymana,7,1,,,
10-08-20,28,Faryab,2803,Pashtunkot,28,Faryab,2801,Maymana,21,3,,,
10-08-20,28,Faryab,2806,Qaysar,28,Faryab,2801,Maymana,21,3,,,
